community_id,round,cooperation_rate,mean_payoff,run_id
1,30,0.02247191011235955,0.20786516853932585,0
1,31,0.0,0.0,0
1,32,0.033707865168539325,0.3146067415730337,0
1,33,0.033707865168539325,0.28651685393258425,0
1,34,0.011235955056179775,0.10112359550561797,0
1,35,0.011235955056179775,0.10112359550561797,0
1,36,0.02247191011235955,0.19101123595505617,0
1,37,0.011235955056179775,0.10112359550561797,0
1,38,0.0,0.0,0
1,39,0.033707865168539325,0.28651685393258425,0
1,40,0.0,0.0,0
1,41,0.011235955056179775,0.10112359550561797,0
1,42,0.0,0.0,0
1,43,0.011235955056179775,0.10112359550561797,0
1,44,0.011235955056179775,0.10112359550561797,0
1,45,0.02247191011235955,0.16853932584269662,0
1,46,0.011235955056179775,0.10112359550561797,0
1,47,0.033707865168539325,0.30337078651685395,0
1,48,0.011235955056179775,0.10112359550561797,0
1,49,0.033707865168539325,0.28651685393258425,0
1,50,0.033707865168539325,0.28651685393258425,0
1,51,0.02247191011235955,0.20224719101123595,0
1,52,0.033707865168539325,0.3202247191011236,0
1,53,0.02247191011235955,0.17415730337078653,0
1,54,0.011235955056179775,0.08426966292134831,0
1,55,0.02247191011235955,0.20224719101123595,0
1,56,0.0,0.0,0
1,57,0.011235955056179775,0.08426966292134831,0
1,58,0.02247191011235955,0.21910112359550563,0
1,59,0.011235955056179775,0.11797752808988764,0
1,60,0.033707865168539325,0.33707865168539325,0
1,61,0.0,0.0,0
1,62,0.02247191011235955,0.20224719101123595,0
1,63,0.0,0.0,0
1,64,0.02247191011235955,0.21910112359550563,0
1,65,0.0,0.0,0
1,66,0.02247191011235955,0.20224719101123595,0
1,67,0.011235955056179775,0.08426966292134831,0
1,68,0.02247191011235955,0.1853932584269663,0
1,69,0.0449438202247191,0.38764044943820225,0
1,70,0.02247191011235955,0.20224719101123595,0
1,71,0.056179775280898875,0.43820224719101125,0
1,72,0.011235955056179775,0.08426966292134831,0
1,73,0.02247191011235955,0.21910112359550563,0
1,74,0.011235955056179775,0.10112359550561797,0
1,75,0.0,0.0,0
1,76,0.033707865168539325,0.3258426966292135,0
1,77,0.056179775280898875,0.5,0
1,78,0.033707865168539325,0.3202247191011236,0
1,79,0.02247191011235955,0.20786516853932585,0
1,80,0.02247191011235955,0.20224719101123595,0
1,81,0.02247191011235955,0.20224719101123595,0
1,82,0.011235955056179775,0.08426966292134831,0
1,83,0.02247191011235955,0.1853932584269663,0
1,84,0.033707865168539325,0.29213483146067415,0
1,85,0.02247191011235955,0.20224719101123595,0
1,86,0.011235955056179775,0.10112359550561797,0
1,87,0.033707865168539325,0.33707865168539325,0
1,88,0.0,0.0,0
1,89,0.011235955056179775,0.11797752808988764,0
1,90,0.033707865168539325,0.28651685393258425,0
1,91,0.0449438202247191,0.4044943820224719,0
1,92,0.06741573033707865,0.6123595505617978,0
1,93,0.033707865168539325,0.3089887640449438,0
1,94,0.06741573033707865,0.5955056179775281,0
1,95,0.02247191011235955,0.20224719101123595,0
