round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
582,0.30033066689855775,,2.8948846865592306,
583,0.3002808848953121,,2.8949823846864606,
584,0.2996601631973823,,2.8895118020486894,
585,0.30023128195586646,,2.894649047826671,
586,0.3008014168181199,,2.9001908734538238,
587,0.3004821388502753,,2.8985605693194634,
588,0.3000721225419161,,2.896358984882796,
589,0.300092756833402,,2.8937648342549704,
590,0.2992929912900939,,2.8903950063565733,
591,0.29927553942321794,,2.8896329802639005,
592,0.2988862357237594,,2.884967196567063,
593,0.2986082506619432,,2.883294474293346,
594,0.2984630700785535,,2.8825632219202575,
595,0.2994290301643427,,2.890092001733603,
596,0.29996968767866444,,2.893409291939786,
597,0.2994152042636831,,2.888093279759088,
598,0.29967713865037754,,2.8923593756470565,
599,0.2990988998567015,,2.8890073180218896,
600,0.297749059609748,,2.875144961976747,
601,0.2980510107247026,,2.8788845542800194,
602,0.2986513999787879,,2.884253631433365,
603,0.2982194267023895,,2.8810157148907725,
604,0.2979524094591131,,2.8781618798111164,
605,0.29904142908187353,,2.888649689032381,
606,0.2991454593500302,,2.8886922620512787,
607,0.2990900262562254,,2.8851157276367947,
608,0.2994217599083303,,2.8857862038245012,
609,0.29782439794650545,,2.8738351033413516,
610,0.29818514752694797,,2.8776993747674044,
611,0.2988448558670976,,2.8815096161783127,
612,0.2994948383922448,,2.88675731773215,
613,0.2994614575019967,,2.8892413869068,
614,0.2992936337943513,,2.8867659546226845,
615,0.29793565510683734,,2.871967566600852,
616,0.29730957188462614,,2.8683769604876295,
617,0.29851425339814014,,2.880458356402614,
618,0.2985879306816712,,2.8798840744983716,
619,0.2983309508473866,,2.8772477202423827,
620,0.29925695829580273,,2.884739435962597,
621,0.2990757358552153,,2.8839527122745,
622,0.29983527363336093,,2.8913156585989506,
623,0.29848175907738217,,2.8822437700522614,
624,0.2989472712542822,,2.88509752565417,
625,0.29946246170778235,,2.8895638733871607,
626,0.29797557715706946,,2.8750733092879357,
627,0.29717627100456034,,2.870883121677732,
628,0.29661601651314373,,2.865039382686702,
629,0.2960898680837186,,2.8627122029090946,
630,0.29586676743031176,,2.861277021091687,
631,0.29580561684950407,,2.8605596901032793,
632,0.2959647394761595,,2.8611287193770742,
633,0.29581954743501654,,2.859043162326923,
634,0.2964385361594978,,2.8654484900428883,
635,0.29648479557197477,,2.864423805129201,
636,0.2972039633918191,,2.872342574834964,
637,0.29709453427047433,,2.872069017298763,
638,0.296341392172571,,2.867566756143248,
639,0.29777608019864643,,2.8803166050906888,
640,0.2973187496331848,,2.8760960196501726,
